index,course_id,full_course_id,days_of_wk_cd,meet_strt_tm,meet_stop_tm,meet_bldg_cd,meet_room_cd,instructors,requisites_logic
10881,MATH M148,Mathematics M148,MTWRF,12:00 pm,12:50 pm,GEOLOGY,04645,"Kassab, L.; TA","{'prerequisites': {'type': 'AND', 'conditions': ['Mathematics 118', 'Mathematics 131A', {'type': 'OR', 'conditions': ['Mathematics 156']}, 'Statistics 101C', {'type': 'OR', 'conditions': ['Mathematics 170S']}, 'Statistics 100B', 'Statistics 101A']}, 'corequisites': None}"
10882,MATH 151A,Mathematics 151A,MWF,09:00 am,09:50 am,WGYOUNG,02200,"Baker, J.","{'prerequisites': {'type': 'AND', 'conditions': ['Mathematics 32B', 'Mathematics 33B', 'Mathematics 115A', {'type': 'OR', 'conditions': ['Program in Computing 10A', 'Computer Science 31']}]}, 'corequisites': None}"
10885,MATH 151A,Mathematics 151A,MWF,11:00 am,11:50 am,DODD,00175,"Enakoutsa, K.","{'prerequisites': {'type': 'AND', 'conditions': ['Mathematics 32B', 'Mathematics 33B', 'Mathematics 115A', {'type': 'OR', 'conditions': ['Program in Computing 10A', 'Computer Science 31']}]}, 'corequisites': None}"
10888,MATH 151B,Mathematics 151B,MWF,10:00 am,10:50 am,PUB AFF,01246,"Negrini, E.","{'prerequisites': {'type': 'AND', 'conditions': ['Mathematics 151A']}, 'corequisites': None}"
10891,MATH 151B,Mathematics 151B,MWF,11:00 am,11:50 am,PUB AFF,01246,"Kashefi, A.","{'prerequisites': {'type': 'AND', 'conditions': ['Mathematics 151A']}, 'corequisites': None}"
10894,MATH 151B,Mathematics 151B,MWF,02:00 pm,02:50 pm,MS,05137,"Wong, K.","{'prerequisites': {'type': 'AND', 'conditions': ['Mathematics 151A']}, 'corequisites': None}"
10896,MATH 155,Mathematics 155,MWF,01:00 pm,01:50 pm,MS,05118,"Han, F.","{'prerequisites': {'type': 'AND', 'conditions': ['Mathematics 32B', 'Mathematics 33B', 'Mathematics 115A', {'type': 'OR', 'conditions': ['Program in Computing 10A', 'Computer Science 31']}]}, 'corequisites': None}"
10898,MATH 156,Mathematics 156,MWF,09:00 am,09:50 am,MS,05118,"Montufar Cuartas,","{'prerequisites': {'type': 'AND', 'conditions': ['Mathematics 115A', 'Mathematics 164', {'type': 'OR', 'conditions': ['Mathematics 170E', 'Mathematics 170A']}, 'Statistics 100A', {'type': 'OR', 'conditions': ['Program in Computing 10A', 'Computer Science 31']}]}, 'corequisites': None}"
10900,MATH 156,Mathematics 156,MWF,12:00 pm,12:50 pm,MS,05127,"Meng, T.","{'prerequisites': {'type': 'AND', 'conditions': ['Mathematics 115A', 'Mathematics 164', {'type': 'OR', 'conditions': ['Mathematics 170E', 'Mathematics 170A']}, 'Statistics 100A', {'type': 'OR', 'conditions': ['Program in Computing 10A', 'Computer Science 31']}]}, 'corequisites': None}"
10902,MATH 164,Mathematics 164,MWF,10:00 am,10:50 am,PUB AFF,01234,"Kassab, L.","{'prerequisites': {'type': 'AND', 'conditions': ['Mathematics 115A', 'Mathematics 131A']}, 'corequisites': None}"
10905,MATH 164,Mathematics 164,MWF,01:00 pm,01:50 pm,GEOLOGY,04645,"Diepeveen, W.","{'prerequisites': {'type': 'AND', 'conditions': ['Mathematics 115A', 'Mathematics 131A']}, 'corequisites': None}"
10908,MATH 167,Mathematics 167,MWF,11:00 am,11:50 am,MS,06627,"Gleizer, O.","{'prerequisites': {'type': 'AND', 'conditions': ['Mathematics 115A']}, 'corequisites': None}"
10910,MATH 168,Mathematics 168,MWF,10:00 am,10:50 am,MS,05127,"Tymochko, S.J.","{'prerequisites': {'type': 'AND', 'conditions': ['Mathematics 115A', {'type': 'OR', 'conditions': ['Mathematics 170E', 'Mathematics 170A', 'Electrical  Computer Engineering 131A', 'Statistics 100A']}]}, 'corequisites': None}"
10912,MATH 170B,Mathematics 170B,MWF,09:00 am,09:50 am,MS,05127,"Baeumler, J.","{'prerequisites': {'type': 'AND', 'conditions': ['Mathematics 170A', 'Mathematics 131A']}, 'corequisites': None}"
10914,MATH 170E,Mathematics 170E,MWF,09:00 am,09:50 am,PUB AFF,01246,"Butson, D.","{'prerequisites': {'type': 'AND', 'conditions': ['Mathematics 32B']}, 'corequisites': None}"
10917,MATH 170E,Mathematics 170E,MWF,01:00 pm,01:50 pm,PUB AFF,01234,"Butson, D.","{'prerequisites': {'type': 'AND', 'conditions': ['Mathematics 32B']}, 'corequisites': None}"
10920,MATH 170E,Mathematics 170E,MWF,02:00 pm,02:50 pm,PUB AFF,01234,"Needell, D.","{'prerequisites': {'type': 'AND', 'conditions': ['Mathematics 32B']}, 'corequisites': None}"
10923,MATH 170S,Mathematics 170S,MWF,11:00 am,11:50 am,PUB AFF,01234,"Zhang, Z.","{'prerequisites': {'type': 'AND', 'conditions': ['Mathematics 31A', 'Mathematics 31B', {'type': 'OR', 'conditions': ['Mathematics 170A', 'Mathematics 170E', 'Statistics 100A']}]}, 'corequisites': None}"
10926,MATH 170S,Mathematics 170S,MWF,01:00 pm,01:50 pm,PUB AFF,01222,"Enakoutsa, K.","{'prerequisites': {'type': 'AND', 'conditions': ['Mathematics 31A', 'Mathematics 31B', {'type': 'OR', 'conditions': ['Mathematics 170A', 'Mathematics 170E', 'Statistics 100A']}]}, 'corequisites': None}"
10929,MATH 170S,Mathematics 170S,MWF,02:00 pm,02:50 pm,PUB AFF,01222,"Farolfi, G.","{'prerequisites': {'type': 'AND', 'conditions': ['Mathematics 31A', 'Mathematics 31B', {'type': 'OR', 'conditions': ['Mathematics 170A', 'Mathematics 170E', 'Statistics 100A']}]}, 'corequisites': None}"
10932,MATH 171,Mathematics 171,MWF,12:00 pm,12:50 pm,PUB AFF,01234,"Yin, J.","{'prerequisites': {'type': 'AND', 'conditions': ['Mathematics 33A', {'type': 'OR', 'conditions': ['Mathematics 170E', 'Mathematics 170A', 'Statistics 100A']}]}, 'corequisites': None}"
10935,MATH 174E,Mathematics 174E,MWF,11:00 am,11:50 am,PUB AFF,01222,"Kan, K.","{'prerequisites': {'type': 'AND', 'conditions': ['Mathematics 33A', {'type': 'OR', 'conditions': ['Mathematics 170A', 'Mathematics 170E', 'Statistics 100A']}]}, 'corequisites': None}"
10938,MATH 177,Mathematics 177,MWF,10:00 am,10:50 am,PUB AFF,01222,"Zhang, Z.","{'prerequisites': {'type': 'AND', 'conditions': ['Mathematics 32B']}, 'corequisites': None}"
10941,MATH 178C,Mathematics 178C,MWF,01:00 pm,01:50 pm,BUNCHE,02209A,"Voss, M.","{'prerequisites': {'type': 'AND', 'conditions': ['Mathematics 178B']}, 'corequisites': None}"
10944,MATH 179,Mathematics 179,MWF,09:00 am,09:50 am,PUB AFF,01234,"Gurdogan, H.U.","{'prerequisites': {'type': 'AND', 'conditions': ['Mathematics 174E']}, 'corequisites': None}"
10947,MATH 180,Mathematics 180,MWF,12:00 pm,12:50 pm,ROYCE,00160,"Robichaux, C.E.","{'prerequisites': {'type': 'AND', 'conditions': ['Mathematics 31A', 'Mathematics 31B', 'Mathematics 61']}, 'corequisites': None}"
10949,MATH 182,Mathematics 182,MWF,11:00 am,11:50 am,MS,05127,"Arant, T.J.","{'prerequisites': {'type': 'AND', 'conditions': [{'type': 'OR', 'conditions': ['Mathematics 3C']}, 'Mathematics 32A', 'Mathematics 61']}, 'corequisites': None}"
10951,MATH 184,Mathematics 184,MWF,03:00 pm,03:50 pm,MS,05117,"George, T.","{'prerequisites': {'type': 'AND', 'conditions': ['Mathematics 31A', 'Mathematics 31B', 'Mathematics 61', 'Mathematics 115A']}, 'corequisites': None}"
10953,MATH 191,Mathematics 191,MW,10:00 am,10:50 am,FRANZ,02288,The Staff,
10954,MATH 191,Mathematics 191,MWF,01:00 pm,01:50 pm,BUNCHE,03123,The Staff,
10955,MATH M192A,Mathematics M192A,T,03:30 pm,04:45 pm,LAKRETZ,00110,"Shaked, S.; Martinez, T.C.",
10956,MATH 195,Mathematics 195,VAR,12:00 am,12:00 am,,,"Barrera, D.S.",
10957,MATH 197,Mathematics 197,VAR,12:00 am,12:00 am,,,"Ma, J.",
10958,MATH 206A,Mathematics 206A,MWF,12:00 pm,12:50 pm,MS,05203,"George, T.",
10959,MATH 207C,Mathematics 207C,MWF,02:00 pm,02:50 pm,MS,05203,"Gao, Z.",
10960,MATH 210C,Mathematics 210C,MWF,10:00 am,10:50 am,MS,05203,"Merkurjev, A.S.",
10962,MATH 214B,Mathematics 214B,MWF,12:00 pm,12:50 pm,MS,06201,"Moraga Saez, J.L.","{'prerequisites': {'type': 'AND', 'conditions': ['Mathematics 214A']}, 'corequisites': None}"
10963,MATH 216A,Mathematics 216A,MWF,10:00 am,10:50 am,MS,05138,"Rouquier, R.A.","{'prerequisites': {'type': 'AND', 'conditions': ['Mathematics 210A', 'Mathematics 210B', 'Mathematics 210C']}, 'corequisites': None}"
10964,MATH 220C,Mathematics 220C,MWF,09:00 am,09:50 am,MS,05203,"Neeman, I.","{'prerequisites': {'type': 'AND', 'conditions': ['Mathematics M114S']}, 'corequisites': None}"
10965,MATH 225C,Mathematics 225C,MWF,01:00 pm,01:50 pm,MS,05203,"Xu, Z.",
10967,MATH 236,Mathematics 236,MWF,12:00 pm,12:50 pm,MS,05138,"Sarkar, S.",
10968,MATH 245C,Mathematics 245C,MWF,11:00 am,11:50 am,MS,05203,"Tao, T.C.",
10969,MATH 246C,Mathematics 246C,MWF,09:00 am,09:50 am,MS,07608,"Khitrik, M.",
10970,MATH 252A,Mathematics 252A,MWF,10:00 am,10:50 am,MS,07608,The Staff,
10971,MATH 255A,Mathematics 255A,MWF,12:00 pm,12:50 pm,MS,05147,"Killip, R.",
10972,MATH 259B,Mathematics 259B,MWF,03:00 pm,03:50 pm,MS,05138,"Shlyakhtenko, D.Y.",
10973,MATH 266C,Mathematics 266C,M,12:00 pm,01:50 pm,MS,07608,"Osher, S.J.",
10974,MATH 266C,Mathematics 266C,W,12:00 pm,12:50 pm,MS,07608,"Osher, S.J.",
10975,MATH 266D,Mathematics 266D,W,01:00 pm,01:50 pm,MS,07608,"Bertozzi, A.",
10976,MATH 266D,Mathematics 266D,F,12:00 pm,01:50 pm,MS,07608,"Bertozzi, A.",
10977,MATH 269C,Mathematics 269C,MWF,11:00 am,11:50 am,MS,07608,"Vese, L.A.","{'prerequisites': {'type': 'AND', 'conditions': ['Mathematics 115A', 'Mathematics 151A', 'Mathematics 151B']}, 'corequisites': None}"
10978,MATH 270C,Mathematics 270C,M,02:00 pm,03:50 pm,MS,07608,"Bedrossian, J.P.",
10979,MATH 270C,Mathematics 270C,W,02:00 pm,02:50 pm,MS,07608,"Bedrossian, J.P.",
10980,MATH 275C,Mathematics 275C,MWF,11:00 am,11:50 am,MS,05138,"Biskup, M.",
10981,MATH 285J,Mathematics 285J,W,03:00 pm,03:50 pm,MS,07608,The Staff,
10982,MATH 285J,Mathematics 285J,F,02:00 pm,02:50 pm,MS,07608,The Staff,
10983,MATH 285K,Mathematics 285K,MWF,01:00 pm,01:50 pm,MS,06201,"Menz, G.",
10984,MATH 290B,Mathematics 290B,M,03:00 pm,03:50 pm,MS,06201,"Khare, C.",
10985,MATH 290B,Mathematics 290B,T,02:00 pm,02:50 pm,MS,07608,"Sharifi, R.T.; Blasius, D.M.",
10986,MATH 290B,Mathematics 290B,F,03:00 pm,03:50 pm,MS,05137,"Sharifi, R.T.; Blasius, D.M.",
10987,MATH 290C,Mathematics 290C,WF,03:00 pm,03:50 pm,MS,06201,"Balmer, P.; Totaro, B.; Rouquier, R.A.; Dhillon, G.",
10988,MATH 290C,Mathematics 290C,TR,09:00 am,09:50 am,MS,06201,"Moraga Saez, J.L.",
10989,MATH 290D,Mathematics 290D,W,03:00 pm,05:50 pm,MS,06221,"Neeman, I.",
10990,MATH 290F,Mathematics 290F,WF,03:00 pm,03:50 pm,MS,05203,"Honda, K.; Sarkar, S.",
10991,MATH 290G,Mathematics 290G,T,01:00 pm,02:50 pm,MS,06627,"Tao, T.C.; Garnett, J.B.; Visan, M.; Killip, R.",
10992,MATH 290G,Mathematics 290G,W,01:00 pm,02:50 pm,MS,06627,"Tao, T.C.; Garnett, J.B.; Visan, M.; Killip, R.",
10993,MATH 290I,Mathematics 290I,M,04:00 pm,05:50 pm,MS,05118,"Popa, S.",
10994,MATH 290J,Mathematics 290J,TF,04:00 pm,05:50 pm,MS,06201,"Yin, W.",
10995,MATH 290J,Mathematics 290J,MF,04:00 pm,04:50 pm,MS,05203,"Porter, M.A.",
10996,MATH 290J,Mathematics 290J,T,04:00 pm,04:50 pm,MS,05203,"Needell, D.",
10997,MATH 290J,Mathematics 290J,W,11:00 am,12:50 pm,MS,06221,"Schaeffer, H.K.",
10998,MATH 290N,Mathematics 290N,MWF,12:00 pm,12:50 pm,MS,05137,"Galashin, P.",
10999,MATH 296B,Mathematics 296B,MF,04:00 pm,05:50 pm,MS,06229,"Hida, H.",
11000,MATH 296B,Mathematics 296B,M,03:00 pm,03:50 pm,MS,05203,"Sharifi, R.T.",
11001,MATH 296B,Mathematics 296B,MWF,04:00 pm,04:50 pm,MS,05137,The Staff,
11002,MATH 296D,Mathematics 296D,F,02:00 pm,03:30 pm,MS,06221,"Neeman, I.",
11003,MATH 296G,Mathematics 296G,F,04:00 pm,06:50 pm,MS,06221,"Chernikov, A.",
11004,MATH 296I,Mathematics 296I,W,04:00 pm,05:30 pm,MS,06627,"Popa, S.",
11005,MATH 296J,Mathematics 296J,W,04:00 pm,05:50 pm,MS,06229,"Bertozzi, A.",
11006,MATH 296J,Mathematics 296J,M,04:00 pm,04:50 pm,MS,05138,"Osher, S.J.",
11007,MATH 296J,Mathematics 296J,W,01:00 pm,01:50 pm,MS,06229,"Schaeffer, H.K.",
11008,MATH 296K,Mathematics 296K,W,04:00 pm,04:50 pm,,,"Biskup, M.; Menz, G.; Yin, J.",
11009,MATH 296K,Mathematics 296K,R,10:00 am,11:50 am,MS,06201,"Biskup, M.; Menz, G.; Yin, J.",
11010,MATH 296N,Mathematics 296N,R,02:00 pm,03:50 pm,MS,06201,"Pak, I.",
11011,MATH 596,Mathematics 596,UNSCHED,12:00 am,12:00 am,,,"Balmer, P.",
11012,MATH 596,Mathematics 596,UNSCHED,12:00 am,12:00 am,,,"Bedrossian, J.P.",
11013,MATH 596,Mathematics 596,UNSCHED,12:00 am,12:00 am,,,"Bertozzi, A.",
11014,MATH 596,Mathematics 596,UNSCHED,12:00 am,12:00 am,,,"Biskup, M.",
11015,MATH 596,Mathematics 596,UNSCHED,12:00 am,12:00 am,,,"Blasius, D.M.",
11016,MATH 596,Mathematics 596,UNSCHED,12:00 am,12:00 am,,,"Bonk, M.",
11017,MATH 596,Mathematics 596,UNSCHED,12:00 am,12:00 am,,,"Chou, T.",
11018,MATH 596,Mathematics 596,UNSCHED,12:00 am,12:00 am,,,"Duke, W.D.",
11019,MATH 596,Mathematics 596,UNSCHED,12:00 am,12:00 am,,,"Galashin, P.",
11020,MATH 596,Mathematics 596,UNSCHED,12:00 am,12:00 am,,,"Gangbo, W.",
11021,MATH 596,Mathematics 596,UNSCHED,12:00 am,12:00 am,,,"Garnett, J.B.",
11022,MATH 596,Mathematics 596,UNSCHED,12:00 am,12:00 am,,,"Greene, R.E.",
11023,MATH 596,Mathematics 596,UNSCHED,12:00 am,12:00 am,,,"Honda, K.",
11024,MATH 596,Mathematics 596,UNSCHED,12:00 am,12:00 am,,,"Jiang, C.",
11025,MATH 596,Mathematics 596,UNSCHED,12:00 am,12:00 am,,,"Khare, C.",
11026,MATH 596,Mathematics 596,UNSCHED,12:00 am,12:00 am,,,"Khitrik, M.",
11027,MATH 596,Mathematics 596,UNSCHED,12:00 am,12:00 am,,,"Killip, R.",
11028,MATH 596,Mathematics 596,UNSCHED,12:00 am,12:00 am,,,"Kim, C.",
11029,MATH 596,Mathematics 596,UNSCHED,12:00 am,12:00 am,,,"Liu, K.",
11030,MATH 596,Mathematics 596,UNSCHED,12:00 am,12:00 am,,,"Marks, A.",
11031,MATH 596,Mathematics 596,UNSCHED,12:00 am,12:00 am,,,"Menz, G.",
11032,MATH 596,Mathematics 596,UNSCHED,12:00 am,12:00 am,,,"Merkurjev, A.S.",
11033,MATH 596,Mathematics 596,UNSCHED,12:00 am,12:00 am,,,"Montufar Cuartas,",
11034,MATH 596,Mathematics 596,UNSCHED,12:00 am,12:00 am,,,"Moraga Saez, J.L.",
11035,MATH 596,Mathematics 596,UNSCHED,12:00 am,12:00 am,,,"Moschovakis, Y.N.",
11036,MATH 596,Mathematics 596,UNSCHED,12:00 am,12:00 am,,,"Needell, D.",
11037,MATH 596,Mathematics 596,UNSCHED,12:00 am,12:00 am,,,"Neeman, I.",
11038,MATH 596,Mathematics 596,UNSCHED,12:00 am,12:00 am,,,"Newman, W.I.",
11039,MATH 596,Mathematics 596,UNSCHED,12:00 am,12:00 am,,,"Osher, S.J.",
11040,MATH 596,Mathematics 596,UNSCHED,12:00 am,12:00 am,,,"Pak, I.",
11041,MATH 596,Mathematics 596,UNSCHED,12:00 am,12:00 am,,,"Petersen, P.",
11042,MATH 596,Mathematics 596,UNSCHED,12:00 am,12:00 am,,,"Popa, S.",
11043,MATH 596,Mathematics 596,UNSCHED,12:00 am,12:00 am,,,"Porter, M.A.",
11044,MATH 596,Mathematics 596,UNSCHED,12:00 am,12:00 am,,,"Roper, M.L.",
11045,MATH 596,Mathematics 596,UNSCHED,12:00 am,12:00 am,,,"Rouquier, R.A.",
11046,MATH 596,Mathematics 596,UNSCHED,12:00 am,12:00 am,,,"Ryu, E.K.",
11047,MATH 596,Mathematics 596,UNSCHED,12:00 am,12:00 am,,,"Sarkar, S.",
11048,MATH 596,Mathematics 596,UNSCHED,12:00 am,12:00 am,,,"Schaeffer, H.K.",
11049,MATH 596,Mathematics 596,UNSCHED,12:00 am,12:00 am,,,"Sharifi, R.T.",
11050,MATH 596,Mathematics 596,UNSCHED,12:00 am,12:00 am,,,"Shlyakhtenko, D.Y.",
11051,MATH 596,Mathematics 596,UNSCHED,12:00 am,12:00 am,,,"Tao, T.C.",
11052,MATH 596,Mathematics 596,UNSCHED,12:00 am,12:00 am,,,"Bernshteyn, A.",
11053,MATH 596,Mathematics 596,UNSCHED,12:00 am,12:00 am,,,The Staff,
11054,MATH 596,Mathematics 596,UNSCHED,12:00 am,12:00 am,,,"Totaro, B.",
11055,MATH 596,Mathematics 596,UNSCHED,12:00 am,12:00 am,,,"Vese, L.A.",
11056,MATH 596,Mathematics 596,UNSCHED,12:00 am,12:00 am,,,"Visan, M.",
11057,MATH 596,Mathematics 596,UNSCHED,12:00 am,12:00 am,,,"Yin, J.",
11058,MATH 599,Mathematics 599,UNSCHED,12:00 am,12:00 am,,,"Balmer, P.",
11059,MATH 599,Mathematics 599,UNSCHED,12:00 am,12:00 am,,,"Bedrossian, J.P.",
11060,MATH 599,Mathematics 599,UNSCHED,12:00 am,12:00 am,,,"Bertozzi, A.",
11061,MATH 599,Mathematics 599,UNSCHED,12:00 am,12:00 am,,,"Biskup, M.",
11062,MATH 599,Mathematics 599,UNSCHED,12:00 am,12:00 am,,,"Blasius, D.M.",
11063,MATH 599,Mathematics 599,UNSCHED,12:00 am,12:00 am,,,"Bonk, M.",
11064,MATH 599,Mathematics 599,UNSCHED,12:00 am,12:00 am,,,"Chou, T.",
11065,MATH 599,Mathematics 599,UNSCHED,12:00 am,12:00 am,,,"Duke, W.D.",
11066,MATH 599,Mathematics 599,UNSCHED,12:00 am,12:00 am,,,"Galashin, P.",
11067,MATH 599,Mathematics 599,UNSCHED,12:00 am,12:00 am,,,"Gangbo, W.",
11068,MATH 599,Mathematics 599,UNSCHED,12:00 am,12:00 am,,,"Garnett, J.B.",
11069,MATH 599,Mathematics 599,UNSCHED,12:00 am,12:00 am,,,"Greene, R.E.",
11070,MATH 599,Mathematics 599,UNSCHED,12:00 am,12:00 am,,,"Hill, M.A.",
11071,MATH 599,Mathematics 599,UNSCHED,12:00 am,12:00 am,,,"Honda, K.",
11072,MATH 599,Mathematics 599,UNSCHED,12:00 am,12:00 am,,,"Jiang, C.",
11073,MATH 599,Mathematics 599,UNSCHED,12:00 am,12:00 am,,,"Khare, C.",
11074,MATH 599,Mathematics 599,UNSCHED,12:00 am,12:00 am,,,"Khitrik, M.",
11075,MATH 599,Mathematics 599,UNSCHED,12:00 am,12:00 am,,,"Killip, R.",
11076,MATH 599,Mathematics 599,UNSCHED,12:00 am,12:00 am,,,"Kim, C.",
11077,MATH 599,Mathematics 599,UNSCHED,12:00 am,12:00 am,,,"Liu, K.",
11078,MATH 599,Mathematics 599,UNSCHED,12:00 am,12:00 am,,,"Marks, A.",
11079,MATH 599,Mathematics 599,UNSCHED,12:00 am,12:00 am,,,"Menz, G.",
11080,MATH 599,Mathematics 599,UNSCHED,12:00 am,12:00 am,,,"Merkurjev, A.S.",
11081,MATH 599,Mathematics 599,UNSCHED,12:00 am,12:00 am,,,"Montufar Cuartas,",
11082,MATH 599,Mathematics 599,UNSCHED,12:00 am,12:00 am,,,"Moraga Saez, J.L.",
11083,MATH 599,Mathematics 599,UNSCHED,12:00 am,12:00 am,,,"Moschovakis, Y.N.",
11084,MATH 599,Mathematics 599,UNSCHED,12:00 am,12:00 am,,,"Needell, D.",
11085,MATH 599,Mathematics 599,UNSCHED,12:00 am,12:00 am,,,"Neeman, I.",
11086,MATH 599,Mathematics 599,UNSCHED,12:00 am,12:00 am,,,"Newman, W.I.",
11087,MATH 599,Mathematics 599,UNSCHED,12:00 am,12:00 am,,,"Osher, S.J.",
11088,MATH 599,Mathematics 599,UNSCHED,12:00 am,12:00 am,,,"Pak, I.",
11089,MATH 599,Mathematics 599,UNSCHED,12:00 am,12:00 am,,,"Petersen, P.",
11090,MATH 599,Mathematics 599,UNSCHED,12:00 am,12:00 am,,,"Popa, S.",
11091,MATH 599,Mathematics 599,UNSCHED,12:00 am,12:00 am,,,"Porter, M.A.",
11092,MATH 599,Mathematics 599,UNSCHED,12:00 am,12:00 am,,,"Roper, M.L.",
11093,MATH 599,Mathematics 599,UNSCHED,12:00 am,12:00 am,,,"Rouquier, R.A.",
11094,MATH 599,Mathematics 599,UNSCHED,12:00 am,12:00 am,,,"Ryu, E.K.",
11095,MATH 599,Mathematics 599,UNSCHED,12:00 am,12:00 am,,,"Sarkar, S.",
11096,MATH 599,Mathematics 599,UNSCHED,12:00 am,12:00 am,,,"Sharifi, R.T.",
11097,MATH 599,Mathematics 599,UNSCHED,12:00 am,12:00 am,,,"Shlyakhtenko, D.Y.",
11098,MATH 599,Mathematics 599,UNSCHED,12:00 am,12:00 am,,,"Tao, T.C.",
11099,MATH 599,Mathematics 599,UNSCHED,12:00 am,12:00 am,,,"Schaeffer, H.K.",
11100,MATH 599,Mathematics 599,UNSCHED,12:00 am,12:00 am,,,"Bernshteyn, A.",
11101,MATH 599,Mathematics 599,UNSCHED,12:00 am,12:00 am,,,"Totaro, B.",
11102,MATH 599,Mathematics 599,UNSCHED,12:00 am,12:00 am,,,"Vese, L.A.",
11103,MATH 599,Mathematics 599,UNSCHED,12:00 am,12:00 am,,,"Visan, M.",
11104,MATH 599,Mathematics 599,UNSCHED,12:00 am,12:00 am,,,"Yin, J.",
11105,COMPTNG 10A,Mathematics 10A,MWF,10:00 am,10:50 am,MS,05200,"Zhang, M.",
11109,COMPTNG 10A,Mathematics 10A,MWF,11:00 am,11:50 am,MS,05200,"Keating, L.",
11113,COMPTNG 10A,Mathematics 10A,MWF,12:00 pm,12:50 pm,DODD,00161,The Staff,
11117,COMPTNG 10A,Mathematics 10A,MWF,01:00 pm,01:50 pm,MS,05200,"Keating, L.",
11121,COMPTNG 10B,Mathematics 10B,MWF,08:00 am,08:50 am,MS,05200,"Feng, X.","{'prerequisites': {'type': 'AND', 'conditions': [{'type': 'OR', 'conditions': ['Program in Computing 10A', 'Computer Science 31']}]}, 'corequisites': None}"
11124,COMPTNG 10B,Mathematics 10B,MWF,09:00 am,09:50 am,MS,05200,"Feng, X.","{'prerequisites': {'type': 'AND', 'conditions': [{'type': 'OR', 'conditions': ['Program in Computing 10A', 'Computer Science 31']}]}, 'corequisites': None}"
11127,COMPTNG 10B,Mathematics 10B,MWF,02:00 pm,02:50 pm,MS,05200,"Alexandr, Y.","{'prerequisites': {'type': 'AND', 'conditions': [{'type': 'OR', 'conditions': ['Program in Computing 10A', 'Computer Science 31']}]}, 'corequisites': None}"
11130,COMPTNG 10C,Mathematics 10C,MWF,03:00 pm,03:50 pm,MS,05147,"Ding, L.","{'prerequisites': {'type': 'AND', 'conditions': ['Program in Computing 10B']}, 'corequisites': None}"
11132,COMPTNG 10C,Mathematics 10C,MWF,04:00 pm,04:50 pm,MS,05147,The Staff,"{'prerequisites': {'type': 'AND', 'conditions': ['Program in Computing 10B']}, 'corequisites': None}"
11134,COMPTNG 16A,Mathematics 16A,MWF,09:00 am,09:50 am,BOELTER,02760,The Staff,"{'prerequisites': {'type': 'AND', 'conditions': [{'type': 'OR', 'conditions': ['Program in Computing 10A', 'Computer Science 31']}]}, 'corequisites': None}"
11137,COMPTNG 16A,Mathematics 16A,MWF,10:00 am,10:50 am,BOELTER,02760,"Burnett, S.C.","{'prerequisites': {'type': 'AND', 'conditions': [{'type': 'OR', 'conditions': ['Program in Computing 10A', 'Computer Science 31']}]}, 'corequisites': None}"
11140,COMPTNG 16A,Mathematics 16A,MWF,01:00 pm,01:50 pm,GEOLOGY,04660,"Lu, J.","{'prerequisites': {'type': 'AND', 'conditions': [{'type': 'OR', 'conditions': ['Program in Computing 10A', 'Computer Science 31']}]}, 'corequisites': None}"
11143,COMPTNG 16A,Mathematics 16A,MWF,03:00 pm,03:50 pm,BOELTER,02760,"Liao, C.","{'prerequisites': {'type': 'AND', 'conditions': [{'type': 'OR', 'conditions': ['Program in Computing 10A', 'Computer Science 31']}]}, 'corequisites': None}"
11146,COMPTNG 16B,Mathematics 16B,MWF,02:00 pm,02:50 pm,MS,05127,"Burnett, S.C.","{'prerequisites': {'type': 'AND', 'conditions': ['Program in Computing 16A']}, 'corequisites': None}"
11148,COMPTNG 20A,Mathematics 20A,MWF,11:00 am,11:50 am,BOELTER,02760,"Liu, S.","{'prerequisites': {'type': 'AND', 'conditions': [{'type': 'OR', 'conditions': ['Program in Computing 10A', 'Computer Science 31']}]}, 'corequisites': None}"
11151,COMPTNG 40A,Mathematics 40A,MWF,01:00 pm,01:50 pm,MS,05147,"Weihs, A.","{'prerequisites': {'type': 'AND', 'conditions': [{'type': 'OR', 'conditions': ['Program in Computing 10A']}, 'Computer Science 31', {'type': 'OR', 'conditions': ['Program in Computing 10B', 'Program in Computing 16A', 'Program in Computing 20A', 'Computer Science 32']}]}, 'corequisites': None}"
11153,MC&IP 214,"Molecular, Cellular, and Integrative Physiology 214",W,08:00 am,09:50 am,LAKRETZ,00100,"Vondriska, T.M.",
11154,MC&IP 296,"Molecular, Cellular, and Integrative Physiology 296",UNSCHED,12:00 am,12:00 am,,,"Abderemane Ali, F.",
11155,MC&IP 296,"Molecular, Cellular, and Integrative Physiology 296",UNSCHED,12:00 am,12:00 am,,,"Abel, E.D.",
11156,MC&IP 296,"Molecular, Cellular, and Integrative Physiology 296",UNSCHED,12:00 am,12:00 am,,,"Abramson, J.S.",
11157,MC&IP 296,"Molecular, Cellular, and Integrative Physiology 296",UNSCHED,12:00 am,12:00 am,,,"Adhikari, A.",
11158,MC&IP 296,"Molecular, Cellular, and Integrative Physiology 296",UNSCHED,12:00 am,12:00 am,,,"Tarling, E.J.",
11159,MC&IP 296,"Molecular, Cellular, and Integrative Physiology 296",UNSCHED,12:00 am,12:00 am,,,"Ajijola, O.A.",
